1809, 763 
1816, 764 
1824, 766 
1826, 766 
1832, 765 
1839, 769 
1841, 778 
1843, 787 
1831, 823 
1886, 869 
1886, 869 
1886, 869 
1886, 869 
1886, 868 
1886, 868 
1886, 867 
1886, 867 
1886, 866 
1886, 866 
1886, 866 
1886, 866 
1886, 866 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
1886, 867 
478, 496 
480, 497 
505, 513 
517, 522 
532, 532 
544, 537 
548, 539 
562, 544 
740, 564 
741, 563 
751, 561 
765, 559 
778, 557 
813, 558 
820, 559 
840, 558 
849, 562 
858, 566 
880, 566 
888, 566 
915, 569 
921, 572 
932, 574 
946, 572 
951, 573 
956, 574 
962, 574 
971, 571 
981, 570 
984, 563 
985, 560 
993, 568 
1001, 573 
1008, 578 
1019, 590 
1023, 594 
1024, 595 
1024, 596 
1024, 596 
1024, 596 
1023, 596 
1023, 596 
1022, 596 
1022, 596 
1022, 596 
1021, 596 
1021, 596 
1038, 589 
1046, 586 
1048, 586 
1050, 584 
1055, 583 
1057, 582 
1063, 580 
1069, 577 
1071, 575 
1071, 575 
1072, 575 
1072, 574 
1078, 579 
1081, 582 
1081, 583 
1081, 585 
1084, 588 
1085, 589 
1087, 591 
1090, 592 
1091, 592 
1091, 594 
1091, 598 
1091, 600 
1092, 603 
1093, 604 
1093, 605 
1094, 602 
1097, 600 
1103, 598 
1103, 594 
1101, 592 
1101, 591 
1083, 593 
1090, 595 
1089, 597 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 598 
1088, 599 
1088, 598 
1088, 598 
1088, 598 
1088, 599 
1088, 598 
1088, 598 
1088, 599 
1076, 632 
1072, 644 
1070, 652 
1071, 661 
1073, 666 
1072, 669 
1071, 672 
1071, 673 
1072, 675 
1075, 676 
1080, 679 
1083, 682 
1082, 687 
1082, 688 
1082, 692 
1081, 696 
1080, 702 
1078, 709 
1077, 714 
1077, 715 
1078, 717 
1078, 717 
1084, 712 
1078, 709 
1081, 710 
1082, 710 
1075, 714 
1070, 717 
1062, 723 
1058, 730 
1057, 739 
1057, 742 
1061, 747 
1070, 753 
1069, 758 
1068, 765 
1066, 772 
1065, 775 
1062, 781 
1057, 788 
1053, 797 
1048, 806 
1042, 814 
1040, 817 
1036, 820 
1036, 820 
1033, 813 
1031, 806 
1032, 800 
1033, 799 
1029, 802 
1027, 803 
1027, 802 
1027, 802 
1027, 803 
1027, 803 
1027, 804 
1027, 803 
1027, 803 
1027, 803 
1027, 803 
1027, 803 
982, 834 
963, 851 
948, 859 
937, 862 
926, 865 
922, 866 
918, 868 
913, 868 
908, 868 
902, 867 
896, 869 
893, 870 
886, 871 
877, 875 
848, 878 
828, 881 
818, 883 
814, 884 
813, 885 
804, 886 
795, 887 
782, 886 
772, 885 
768, 884 
757, 885 
743, 886 
729, 885 
713, 885 
705, 883 
703, 882 
692, 882 
683, 880 
675, 876 
683, 871 
661, 867 
653, 866 
645, 864 
640, 857 
639, 851 
633, 848 
628, 846 
627, 845 
624, 844 
621, 846 
617, 850 
614, 851 
613, 852 
613, 852 
613, 852 
613, 852 
613, 852 
614, 852 
614, 852 
614, 852 
614, 852 
614, 852 
615, 852 
615, 852 
615, 852 
615, 852 
615, 852 
609, 828 
607, 816 
610, 808 
612, 806 
613, 805 
621, 808 
632, 811 
652, 812 
645, 804 
644, 799 
644, 798 
648, 798 
655, 792 
664, 785 
678, 779 
689, 771 
694, 768 
701, 766 
706, 766 
718, 765 
743, 775 
747, 778 
756, 772 
763, 768 
774, 758 
781, 758 
790, 753 
792, 752 
801, 749 
809, 743 
816, 738 
825, 735 
836, 733 
840, 732 
848, 731 
856, 730 
868, 730 
885, 737 
905, 737 
913, 736 
932, 732 
941, 725 
957, 717 
975, 714 
991, 720 
996, 723 
1011, 722 
1028, 726 
1034, 727 
1036, 727 
1036, 727 
1036, 727 
1036, 727 
1035, 728 
1035, 727 
1034, 727 
1034, 727 
1034, 727 
1033, 728 
1033, 728 
1249, 752 
1266, 754 
1272, 754 
1291, 756 
1316, 758 
1335, 774 
1349, 767 
1353, 764 
1353, 763 
1353, 762 
1352, 762 
1352, 761 
1351, 761 
1351, 761 
1350, 761 
1350, 761 
1350, 761 
1349, 761 
1349, 761 
1349, 761 
1349, 761 
1349, 761 
1348, 761 
1348, 761 
1657, 733 
1666, 732 
1674, 732 
1679, 741 
1688, 730 
1691, 727 
1696, 724 
1700, 720 
1705, 718 
1712, 716 
1718, 715 
1720, 715 
1721, 712 
1723, 710 
1721, 708 
1721, 706 
1721, 706 
1721, 706 
1723, 705 
1728, 705 
1733, 705 
1737, 703 
1742, 702 
1744, 701 
1744, 699 
1745, 692 
1745, 683 
1748, 674 
1749, 670 
1750, 669 
1763, 666 
1763, 666 
1758, 665 
1750, 673 
1755, 673 
1757, 673 
1761, 676 
1766, 676 
1771, 676 
1776, 674 
1781, 673 
1784, 672 
1788, 672 
1795, 672 
1801, 672 
1803, 672 
1803, 683 
1803, 686 
1803, 687 
1803, 688 
1803, 688 
1802, 688 
1802, 688 
1802, 688 
1802, 688 
1802, 688 
1802, 688 
1802, 688 
1819, 663 
1826, 653 
1831, 647 
1831, 647 
1826, 645 
1830, 647 
1833, 647 
1834, 647 
1832, 644 
1829, 644 
1828, 644 
1827, 645 
1823, 645 
1822, 645 
1818, 640 
1812, 638 
1806, 637 
1805, 636 
1801, 634 
1800, 633 
1798, 632 
1794, 630 
1791, 628 
1788, 628 
1784, 628 
1783, 628 
1782, 627 
1781, 626 
1778, 624 
1773, 621 
1765, 620 
1762, 619 
1754, 619 
1738, 618 
1728, 617 
1724, 617 
1718, 616 
1716, 616 
1361, 601 
1356, 601 
1349, 600 
1343, 595 
1341, 593 
1343, 588 
1332, 592 
1325, 592 
1316, 593 
1303, 597 
1298, 599 
1287, 600 
1273, 600 
1261, 599 
1256, 597 
1245, 597 
1242, 598 
1234, 598 
1224, 599 
1221, 600 
1220, 602 
1219, 605 
1220, 607 
1220, 607 
1219, 610 
1221, 616 
1223, 622 
1225, 630 
1225, 633 
1227, 635 
1229, 635 
1228, 636 
1229, 639 
1220, 644 
1217, 646 
1220, 650 
1227, 652 
1240, 652 
1250, 653 
1256, 654 
1258, 654 
1261, 656 
1265, 661 
1274, 664 
1285, 670 
1297, 674 
1301, 675 
1311, 684 
1316, 702 
1327, 715 
1348, 708 
1364, 717 
1370, 720 
1385, 719 
1401, 719 
1419, 737 
1437, 740 
1456, 741 
1463, 741 
1479, 751 
1497, 753 
1521, 757 
1545, 762 
1568, 769 
1575, 772 
1589, 772 
1600, 768 
1613, 768 
1630, 771 
1643, 770 
1647, 769 
1659, 765 
1674, 762 
1691, 762 
1705, 760 
1734, 767 
1744, 770 
1754, 770 
1764, 764 
1757, 754 
1774, 749 
1785, 746 
1790, 745 
1796, 742 
1802, 739 
1809, 736 
1819, 733 
1822, 730 
1823, 729 
1825, 728 
1827, 726 
1829, 725 
1833, 726 
1835, 731 
1835, 733 
1838, 738 
1839, 741 
1841, 750 
1845, 758 
1846, 769 
1846, 773 
1849, 779 
1853, 785 
1858, 789 
1863, 793 
1864, 794 
1865, 795 
1865, 795 
1865, 794 
1865, 794 
1865, 794 
392, 549 
402, 559 
439, 592 
456, 611 
468, 613 
472, 612 
485, 616 
497, 621 
508, 627 
520, 630 
533, 633 
537, 634 
547, 634 
560, 641 
574, 648 
587, 652 
596, 653 
620, 660 
610, 660 
635, 659 
651, 657 
661, 659 
668, 659 
672, 659 
675, 661 
682, 684 
688, 689 
699, 695 
711, 696 
716, 697 
721, 694 
733, 712 
739, 723 
742, 699 
743, 688 
752, 693 
761, 697 
766, 705 
771, 712 
777, 715 
778, 716 
780, 724 
785, 728 
790, 735 
793, 740 
797, 747 
798, 749 
800, 754 
803, 759 
803, 761 
804, 761 
803, 761 
803, 761 
803, 761 
803, 761 
803, 761 
802, 760 
802, 760 
802, 760 
802, 760 
802, 760 
802, 760 
802, 760 
802, 759 
802, 759 
788, 802 
779, 821 
774, 831 
770, 835 
767, 838 
766, 839 
766, 839 
766, 839 
766, 839 
766, 838 
766, 838 
766, 838 
766, 837 
766, 837 
766, 837 
766, 837 
766, 837 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
766, 836 
609, 860 
607, 859 
602, 864 
601, 858 
603, 854 
605, 850 
606, 849 
606, 850 
604, 848 
602, 845 
600, 841 
597, 838 
596, 837 
594, 835 
593, 835 
595, 833 
594, 831 
588, 830 
586, 829 
584, 828 
584, 826 
588, 823 
595, 818 
601, 813 
603, 810 
609, 800 
612, 792 
617, 785 
629, 775 
633, 766 
637, 763 
652, 760 
638, 766 
628, 772 
653, 764 
668, 753 
673, 749 
677, 749 
679, 755 
684, 750 
690, 747 
692, 746 
701, 746 
706, 749 
714, 749 
723, 747 
738, 746 
743, 745 
755, 744 
766, 742 
772, 755 
744, 755 
779, 753 
793, 753 
806, 749 
826, 741 
839, 732 
872, 730 
903, 726 
915, 725 
938, 725 
930, 726 
942, 728 
964, 731 
981, 736 
987, 738 
1006, 742 
1029, 747 
1043, 752 
1056, 759 
1074, 763 
1081, 764 
1093, 768 
1114, 770 
1128, 772 
1153, 774 
1174, 776 
1181, 777 
1197, 779 
1217, 780 
1239, 782 
1262, 787 
1287, 792 
1296, 794 
1314, 798 
1335, 802 
1356, 807 
1379, 818 
1402, 819 
1422, 823 
1437, 817 
1461, 806 
1485, 800 
1512, 796 
1539, 789 
1548, 786 
1626, 767 
1585, 779 
1569, 783 
1568, 785 
1622, 777 
1657, 773 
1677, 772 
1703, 766 
1712, 764 
1727, 767 
1743, 767 
1756, 766 
1768, 765 
1781, 764 
1786, 764 
1781, 768 
1786, 771 
1793, 773 
1804, 770 
1811, 770 
1813, 770 
1815, 771 
1835, 767 
1846, 774 
1854, 779 
1864, 786 
1868, 788 
398, 552 
407, 566 
410, 585 
437, 594 
433, 603 
446, 611 
472, 612 
487, 620 
495, 625 
508, 631 
513, 632 
702, 639 
716, 642 
727, 644 
738, 650 
742, 653 
742, 645 
747, 643 
759, 658 
769, 671 
771, 673 
783, 683 
799, 672 
799, 668 
803, 673 
819, 724 
824, 700 
826, 702 
827, 710 
832, 711 
837, 719 
841, 722 
844, 725 
845, 726 
847, 730 
845, 736 
842, 737 
838, 739 
841, 748 
842, 751 
851, 761 
857, 764 
858, 771 
854, 775 
854, 779 
853, 781 
852, 789 
853, 795 
854, 802 
855, 808 
853, 815 
853, 817 
850, 821 
846, 824 
840, 828 
837, 832 
837, 839 
838, 841 
837, 846 
837, 847 
838, 849 
837, 853 
836, 854 
836, 854 
836, 854 
835, 854 
835, 854 
835, 854 
835, 854 
835, 854 
835, 853 
836, 853 
836, 853 
836, 853 
836, 853 
836, 853 
836, 853 
836, 853 
835, 853 
836, 853 
836, 853 
836, 853 
837, 853 
673, 892 
664, 894 
652, 898 
642, 899 
640, 900 
631, 900 
621, 901 
610, 899 
600, 902 
590, 901 
587, 901 
581, 900 
572, 899 
565, 894 
563, 886 
564, 885 
562, 883 
561, 874 
559, 866 
556, 856 
556, 850 
556, 847 
558, 844 
558, 840 
559, 841 
555, 842 
550, 840 
548, 840 
546, 836 
541, 833 
536, 831 
534, 830 
534, 830 
534, 830 
534, 830 
534, 830 
534, 830 
534, 830 
534, 831 
534, 831 
534, 831 
534, 831 
535, 831 
535, 831 
535, 831 
535, 831 
535, 831 
535, 831 
535, 831 
589, 769 
588, 768 
588, 766 
575, 768 
593, 759 
605, 756 
615, 753 
619, 751 
623, 741 
620, 743 
620, 742 
629, 738 
637, 735 
639, 734 
654, 733 
651, 743 
648, 745 
644, 745 
653, 743 
656, 742 
618, 772 
629, 765 
696, 726 
711, 719 
721, 718 
724, 718 
730, 722 
737, 725 
735, 721 
664, 747 
752, 718 
710, 730 
712, 729 
714, 728 
714, 728 
713, 728 
711, 728 
711, 728 
711, 728 
710, 728 
708, 728 
710, 728 
710, 728 
708, 729 
709, 729 
744, 720 
710, 729 
744, 720 
706, 729 
745, 720 
709, 729 
745, 720 
710, 728 
745, 720 
710, 728 
744, 720 
708, 729 
745, 720 
709, 729 
745, 721 
1096, 744 
1098, 747 
1112, 749 
1100, 753 
1137, 754 
1168, 757 
1185, 761 
1192, 762 
1211, 763 
1230, 767 
1249, 774 
1269, 781 
1288, 788 
1295, 791 
1313, 795 
1336, 801 
1357, 806 
1378, 810 
1401, 813 
1410, 815 
1434, 812 
1460, 809 
1489, 806 
1518, 804 
1545, 802 
1555, 801 
1573, 800 
1599, 792 
1635, 779 
1668, 774 
1672, 773 
1686, 770 
1691, 767 
1706, 765 
1728, 763 
1753, 764 
1763, 764 
1783, 768 
1804, 769 
1823, 772 
1838, 779 
1845, 784 
1849, 785 
1855, 800 
1863, 805 
1866, 807 
1868, 807 
1868, 807 
1869, 807 
1869, 807 
1870, 807 
1870, 807 
1870, 807 
1870, 807 
1871, 807 
1871, 807 
1871, 807 
1871, 807 
1872, 806 
437, 561 
439, 563 
479, 600 
491, 600 
499, 605 
501, 605 
502, 614 
513, 617 
697, 717 
701, 719 
706, 722 
711, 700 
731, 751 
730, 752 
733, 753 
729, 755 
725, 758 
738, 742 
742, 739 
743, 738 
740, 741 
732, 745 
737, 748 
737, 755 
735, 760 
735, 762 
732, 767 
729, 772 
720, 781 
716, 789 
723, 791 
725, 792 
727, 794 
729, 800 
736, 806 
727, 815 
714, 823 
709, 826 
702, 829 
703, 826 
712, 839 
714, 848 
707, 852 
704, 854 
697, 853 
689, 855 
681, 855 
676, 856 
643, 856 
630, 857 
651, 859 
655, 861 
653, 863 
644, 864 
536, 837 
535, 839 
538, 839 
539, 839 
543, 839 
545, 838 
546, 838 
548, 837 
555, 837 
562, 836 
564, 836 
563, 835 
561, 837 
559, 835 
559, 838 
559, 836 
560, 835 
561, 833 
563, 829 
565, 824 
567, 820 
569, 817 
569, 816 
570, 811 
567, 808 
571, 804 
573, 800 
571, 794 
570, 792 
611, 805 
582, 788 
588, 781 
594, 778 
599, 773 
607, 769 
610, 767 
612, 762 
613, 755 
620, 748 
638, 743 
632, 744 
630, 744 
640, 743 
640, 742 
647, 742 
652, 743 
659, 741 
661, 740 
693, 734 
689, 733 
716, 732 
711, 732 
709, 732 
710, 732 
717, 733 
725, 735 
723, 738 
748, 741 
755, 739 
769, 735 
783, 732 
794, 728 
797, 727 
806, 717 
814, 726 
831, 729 
847, 732 
861, 731 
865, 730 
872, 732 
885, 733 
904, 733 
918, 736 
936, 735 
942, 734 
954, 736 
968, 735 
986, 740 
1000, 744 
1023, 741 
1032, 740 
1044, 738 
1060, 739 
1076, 741 
1092, 742 
1110, 747 
1116, 749 
1130, 755 
1143, 758 
1161, 764 
1180, 771 
1192, 779 
1196, 781 
1209, 786 
1229, 790 
1251, 792 
1285, 797 
1319, 799 
1330, 800 
1338, 805 
1361, 808 
1388, 814 
1417, 818 
1444, 819 
1454, 820 
1465, 820 
1475, 819 
1489, 822 
1535, 817 
1565, 814 
1576, 813 
1610, 802 
1632, 798 
1649, 793 
1645, 789 
1645, 788 
1658, 783 
1679, 783 
1722, 778 
350, 496 
358, 501 
365, 509 
738, 674 
739, 676 
737, 686 
733, 693 
738, 704 
753, 713 
753, 722 
752, 725 
755, 731 
755, 736 
754, 740 
752, 745 
752, 748 
752, 749 
750, 753 
745, 754 
748, 754 
747, 755 
749, 757 
750, 757 
749, 759 
754, 761 
762, 763 
757, 766 
763, 769 
760, 770 
754, 772 
751, 774 
757, 778 
752, 780 
746, 783 
745, 784 
740, 789 
738, 795 
738, 801 
725, 805 
732, 810 
735, 812 
735, 815 
735, 819 
734, 822 
733, 825 
733, 828 
734, 829 
731, 830 
729, 833 
727, 836 
724, 839 
725, 840 
725, 841 
724, 842 
717, 843 
713, 845 
708, 848 
703, 851 
701, 853 
698, 854 
697, 857 
696, 859 
694, 861 
692, 861 
691, 861 
682, 863 
677, 865 
670, 866 
657, 863 
663, 858 
665, 856 
678, 855 
677, 856 
677, 849 
676, 847 
673, 846 
672, 846 
666, 846 
657, 849 
648, 853 
642, 856 
615, 859 
597, 864 
583, 864 
582, 864 
581, 864 
574, 862 
572, 861 
569, 858 
564, 886 
557, 825 
531, 824 
522, 823 
538, 821 
534, 819 
536, 819 
534, 841 
534, 852 
534, 856 
536, 845 
537, 841 
538, 799 
538, 798 
538, 789 
545, 788 
547, 787 
551, 787 
556, 786 
561, 787 
567, 786 
572, 783 
574, 781 
591, 777 
589, 773 
578, 782 
596, 770 
605, 767 
607, 767 
611, 764 
612, 763 
584, 772 
615, 762 
628, 756 
632, 755 
633, 755 
639, 753 
644, 751 
661, 747 
669, 746 
680, 742 
685, 741 
696, 743 
704, 750 
711, 744 
720, 757 
723, 761 
730, 749 
720, 746 
745, 736 
768, 737 
776, 732 
778, 730 
788, 728 
800, 724 
814, 724 
828, 722 
841, 722 
845, 722 
856, 720 
868, 721 
880, 723 
893, 726 
906, 726 
911, 727 
921, 730 
935, 734 
951, 738 
968, 744 
987, 748 
993, 750 
1000, 755 
1018, 762 
1036, 768 
1055, 775 
1069, 782 
1073, 784 
1098, 787 
1106, 792 
1122, 796 
1142, 801 
1161, 810 
1168, 812 
1184, 812 
1201, 811 
1227, 813 
1251, 814 
1289, 818 
1302, 820 
1320, 820 
1342, 819 
1369, 818 
1395, 816 
1421, 815 
1430, 815 
1442, 816 
1424, 818 
1463, 818 
1489, 819 
1484, 817 
1482, 816 
1516, 815 
1537, 811 
1530, 807 
1543, 798 
1544, 796 
1575, 791 
1538, 831 
1538, 838 
1548, 825 
1552, 820 
1560, 814 
1569, 809 
1576, 806 
1583, 806 
1589, 806 
1591, 806 
1595, 808 
1597, 812 
1600, 813 
1602, 813 
1604, 815 
1605, 816 
1610, 816 
1614, 816 
1621, 815 
1628, 814 
1636, 813 
1639, 812 
1644, 812 
1652, 811 
1661, 811 
1671, 811 
1683, 812 
1687, 812 
1696, 812 
1706, 809 
1718, 806 
1728, 800 
1737, 793 
1740, 790 
1744, 787 
1750, 788 
1755, 781 
1758, 776 
1772, 798 
1785, 789 
1772, 769 
1773, 786 
1778, 795 
1784, 803 
1786, 807 
1788, 807 
1792, 804 
1788, 803 
1787, 811 
1791, 801 
1792, 797 
1791, 795 
1793, 793 
1793, 792 
1792, 792 
1786, 790 
1783, 789 
1780, 788 
1779, 785 
1807, 774 
1823, 768 
1836, 767 
1840, 767 
1847, 767 
1851, 766 
1856, 768 
1857, 771 
1859, 771 
1860, 772 
1863, 770 
1853, 743 
